day,L,M,S
521,-0.2571,10.0471,0.12306
522,-0.25740000000000002,10.054,0.12306
523,-0.25769999999999998,10.0609,0.12306
524,-0.25790000000000002,10.0678,0.12306
525,-0.25819999999999999,10.0746,0.12306
526,-0.25840000000000002,10.0815,0.12306
527,-0.25869999999999999,10.0884,0.12307
528,-0.25890000000000002,10.0953,0.12307
529,-0.25919999999999999,10.1021,0.12307
530,-0.25940000000000002,10.109,0.12307
531,-0.25969999999999999,10.1159,0.12307
532,-0.25990000000000002,10.1227,0.12307
533,-0.2601,10.1296,0.12307
534,-0.26040000000000002,10.1365,0.12307
535,-0.2606,10.1433,0.12307999999999999
536,-0.26090000000000002,10.1502,0.12307999999999999
537,-0.2611,10.157,0.12307999999999999
538,-0.26140000000000002,10.1639,0.12307999999999999
539,-0.2616,10.1707,0.12307999999999999
540,-0.26179999999999998,10.1776,0.12307999999999999
541,-0.2621,10.1845,0.12307999999999999
542,-0.26229999999999998,10.1913,0.12309
543,-0.26250000000000001,10.1982,0.12309
544,-0.26279999999999998,10.205,0.12309
545,-0.26300000000000001,10.2119,0.12309
546,-0.26319999999999999,10.2187,0.12309
547,-0.26350000000000001,10.2255,0.12309
548,-0.26369999999999999,10.2324,0.12309
549,-0.26390000000000002,10.2392,0.1231
550,-0.26419999999999999,10.2461,0.1231
551,-0.26440000000000002,10.2529,0.1231
552,-0.2646,10.2597,0.1231
553,-0.26490000000000002,10.2666,0.1231
554,-0.2651,10.273400000000001,0.1231
555,-0.26529999999999998,10.2803,0.12311
556,-0.26550000000000001,10.287100000000001,0.12311
557,-0.26579999999999998,10.293900000000001,0.12311
558,-0.26600000000000001,10.300800000000001,0.12311
559,-0.26619999999999999,10.307600000000001,0.12311
560,-0.26640000000000003,10.314399999999999,0.12311
561,-0.2666,10.321300000000001,0.12311999999999999
562,-0.26690000000000003,10.328099999999999,0.12311999999999999
563,-0.2671,10.334899999999999,0.12311999999999999
564,-0.26729999999999998,10.341699999999999,0.12311999999999999
565,-0.26750000000000002,10.348599999999999,0.12311999999999999
566,-0.26769999999999999,10.355399999999999,0.12313
567,-0.26790000000000003,10.3622,0.12313
568,-0.26819999999999999,10.369,0.12313
569,-0.26840000000000003,10.3759,0.12313
570,-0.26860000000000001,10.3827,0.12313
571,-0.26879999999999998,10.3895,0.12314
572,-0.26900000000000002,10.3963,0.12314
573,-0.26919999999999999,10.4031,0.12314
574,-0.26939999999999997,10.41,0.12314
575,-0.26960000000000001,10.4168,0.12314
576,-0.26979999999999998,10.4236,0.12315
577,-0.27,10.430400000000001,0.12315
578,-0.2702,10.437200000000001,0.12315
579,-0.27050000000000002,10.444000000000001,0.12315
580,-0.2707,10.450799999999999,0.12316000000000001
581,-0.27089999999999997,10.457700000000001,0.12316000000000001
582,-0.27110000000000001,10.464499999999999,0.12316000000000001
583,-0.27129999999999999,10.471299999999999,0.12316000000000001
584,-0.27150000000000002,10.4781,0.12316000000000001
585,-0.2717,10.4849,0.12317
586,-0.27189999999999998,10.4917,0.12317
587,-0.27210000000000001,10.4985,0.12317
588,-0.27229999999999999,10.5053,0.12317
589,-0.27250000000000002,10.5121,0.12318
590,-0.2727,10.5189,0.12318
591,-0.27289999999999998,10.525700000000001,0.12318
592,-0.27300000000000002,10.532500000000001,0.12318999999999999
593,-0.2732,10.539300000000001,0.12318999999999999
594,-0.27339999999999998,10.546099999999999,0.12318999999999999
595,-0.27360000000000001,10.552899999999999,0.12318999999999999
596,-0.27379999999999999,10.559699999999999,0.1232
597,-0.27400000000000002,10.5665,0.1232
598,-0.2742,10.5733,0.1232
599,-0.27439999999999998,10.5801,0.1232
600,-0.27460000000000001,10.5869,0.12321
601,-0.27479999999999999,10.5937,0.12321
602,-0.27500000000000002,10.6005,0.12321
603,-0.27510000000000001,10.6073,0.12322
604,-0.27529999999999999,10.614100000000001,0.12322
605,-0.27550000000000002,10.620900000000001,0.12322
606,-0.2757,10.627700000000001,0.12323000000000001
607,-0.27589999999999998,10.634499999999999,0.12323000000000001
608,-0.27610000000000001,10.641299999999999,0.12323000000000001
609,-0.27629999999999999,10.648099999999999,0.12324
610,-0.27639999999999998,10.6549,0.12324
611,-0.27660000000000001,10.6617,0.12324
612,-0.27679999999999999,10.6685,0.12325
